decimallongitude,decimallatitude,DOI,Year,Paper_ID
-38.9089167,-13.3822222,,2017,ELLIFF CI 2017 OCEAN COASTAL MANAGE
-38.9089167,-13.3822222,,2015,FRANCA AR 2015 BRAZ J OCEANOGR
-38.9089167,-13.3822222,,2013,KIKUCHI RKP 2013 J EXP MAR BIOL ECOL
-38.9089167,-13.3822222,,2010,KIKUCHI RUY KP 2010 
-38.9089167,-13.3822222,,2012,KRUG LA 2012 INT J REMOTE SENS
-38.9089167,-13.3822222,,2013,KRUG LA 2013 ENVIRON MODELL SOFTW
-38.9089167,-13.3822222,,2010,LEAO Z 2010 PANAMJAS
-38.9089167,-13.3822222,,2014,LOIOLA MIGUEL 2014 
-38.9089167,-13.3822222,,2014,NOGUEIRA MM 2014 CAH BIOL MAR
-38.9089167,-13.3822222,,2015,NUNES JDACC 2015 J MAR BIOL ASSOC U K
-38.9089167,-13.3822222,,2009,PELLEGRINI JAC 2009 J COAST RES
-38.9089167,-13.3822222,,2017,RHORMENS MS 2017 OCEAN COASTAL MANAGE
-38.9089167,-13.3822222,,2009,SILVA IR 2009 J COAST RES
-38.9,-13.367,NA,1992,PIRES DO 1992 BULL MAR SCI
-38.469,-13.294,NA,2000,BITTENCOURT ACDP 2000 AN ACAD BRAS CIENC
-38.7364667,-13.1335167,,2014,COLACO RAMOS CA 2014 J EXP MAR BIOL ECOL
-38.733,-13.133,http://dx.doi.org/10.1080/17451000.2014.894243,2015,CANARIO R 2015 MAR BIOL RES
-38.642,-13.129,http://dx.doi.org/10.1007/s00227-016-2819-9,2016,MIRANDA RJ 2016 MAR BIOL
-38.8,-13.125,,2011,DIAS JF 2011 BRAZ J OCEANOGR
-38.6381944,-13.1241944,,2012,"SAMPAIO CLS, 2012 CHECKLIST"
-38.717,-13.117,http://dx.doi.org/10.1007/s10152-015-0431-x,2015,NOGUEIRA MM 2015 HELGOLAND MAR RES
-38.717,-13.117,http://dx.doi.org/10.1007/s00227-014-2578-4,2015,NUNES JACC 2015 MAR BIOL
-38.633,-13.117,http://dx.doi.org/10.1111/jai.13957,2019,NUNES JACC 2019 J APPL ICHTHYOL
-38.7333333,-13.1166667,,2013,MIRANDA RJ 2013 LAT AM J AQUAT RES
-38.728298,-13.116088,,2010,FARIAS JN 2010 PHYCOL RES
-38.534,-13.004,http://dx.doi.org/10.1371/journal.pone.0157472,2016,NEVES JMM 2016 PLOS ONE
-38.533,-13,http://dx.doi.org/10.1155/2014/825703,2014,ANTUNES DE MELLO AFFONSO PR 2014 SCI WORLD J
-38.533,-13,http://dx.doi.org/10.1007/s10750-019-3966-z,2019,DIAS RM 2019 HYDROBIOLOGIA
-38.53,-13,http://dx.doi.org/10.1007/s10750-018-3562-7,2018,LANNA E 2018 HYDROBIOLOGIA
-38.4502,-13,,2008,LEAO Z 2008 BIOTA NEOTROP
-38.883333,-13,10.1007/s12526-021-01257-x,2022,"OLIVEIRA FS, 2022, MAR BIODIVERS"
-38.263455,-12.99618333,,2009,NEVES E 2009 SCI MAR
-38.517,-12.983,http://dx.doi.org/10.1111/maec.12524,2018,OLIVEIRA FS 2018 MAR ECOL -EVOL PERSP
-38.365,-12.974,http://dx.doi.org/10.1111/pre.12033,2014,BAHIA RG 2014 PHYCOL RES
-38.37,-12.967,http://dx.doi.org/10.1111/jpy.12526,2017,DE CARVALHO RT 2017 J PHYCOL
-38.517,-12.967,http://dx.doi.org/10.1007/s10152-011-0276-x,2012,MOLINA WF 2012 HELGOLAND MAR RES
-38.5167,-12.9667,,2007,SOUZA DE SENA DC 2007 J EXP MAR BIOL ECOL
-38.516667,-12.966667,,2010,DE ARAUJO WC 2010 CYTOLOGIA
-38.5205556,-12.9666667,,2011,"MEDEIROS DV, 2011, MARINE BIODIVERSITY RECORDS"
-38.359,-12.956,http://dx.doi.org/10.1007/s40415-014-0093-y,2014,COSTA IO 2014 BRAZ J BOT
-38.367,-12.95,http://dx.doi.org/10.1590/S1679-87592010000400007,2010,BAHIA RG 2010 BRAZ J OCEANOGR
-38.328,-12.94,http://dx.doi.org/10.1590/S0102-33062012000200025,2012,COSTA IO 2012 ACTA BOT BRAS
-38.3280556,-12.9394444,,2013,CAIRES TA 2013 BRAZ J OCEANOGR
-38.328,-12.939,http://dx.doi.org/10.1007/s40415-013-0016-3,2013,CAIRES TA 2013 BRAZ J BOT
-38.5,-12.9333333,,2012,CANARIO R 2012 ZOOSYMPOSIA
-38.517,-12.917,http://dx.doi.org/10.1155/2014/254698,2014,COSTA DA CUNHA IM 2014 BIOMED RES INT
-38.517,-12.867,http://dx.doi.org/10.1017/RDC.2018.145,2019,OLIVEIRA MI 2019 RADIOCARBON
-38.633333,-12.833333,10.3391/ai.2021.16.1.06,2021,"FORTUNATO HFM, 2021, AQUAT INVASIONS"
-38.633333,-12.833333,10.1002/aqc.3536,2021,"FRANCA AR, 2021, AQUAT CONSERV -MAR FRESHW ECOSYST"
-38.633,-12.833,http://dx.doi.org/10.1002/aqc.2417,2015,CRUZ ICS 2015 AQUAT CONSERV -MAR FRESHW ECOSYST
-38.633,-12.833,http://dx.doi.org/10.1007/s00227-015-2633-9,2015,CRUZ ICS 2015 MAR BIOL
-38.767,-12.817,http://dx.doi.org/10.7717/peerj.3873,2017,CRUZ CAPEL KC 2017 PEERJ
-38.567,-12.8,,2017,ALMEIDA LAH 2017 J HERED
-38.567,-12.8,,2012,ALVES AM 2012 NOVA HEDWIGIA
-38.567,-12.8,,2020,ALVES J 2020 ZOOTAXA
-38.567,-12.8,,2017,AMORIM KDJ 2017 GENET MOL RES
-38.567,-12.8,,2007,ATTRILL MJ 2007 ESTUAR COAST SHELF SCI
-38.567,-12.8,,2008,BARROS F 2008 ESTUAR COAST SHELF SCI
-38.567,-12.8,,2020,BARROS F 2020 MAR POLLUT BULL
-38.567,-12.8,,2020,BENELI TM 2020 MAR ENVIRON RES
-38.567,-12.8,,2019,CAIRES TA 2019 BRAZ J BOT
-38.567,-12.8,,2020,CAMPOS P 2020 ENVIRON RES
-38.567,-12.8,,2012,CINTRA DA COSTA NUNES JA 2012 BIOTA NEOTROP
-38.567,-12.8,,2010,COLACO RAMOS CA 2010 ENVIRON MONIT ASSESS
-38.567,-12.8,,2015,CRUZ ICS 2015 MAR ECOL -EVOL PERSP
-38.567,-12.8,,2015,CRUZ ICS 2015 PLOS ONE
-38.567,-12.8,,2015,D'AGOSTINI A 2015 PLOS ONE
-38.567,-12.8,,2012,DE LIMA-FILHO PA 2012 J EXP MAR BIOL ECOL
-38.567,-12.8,,2013,DE MENEZES NM 2013 BIOTA NEOTROP
-38.567,-12.8,,2019,DE SOUZA AS 2019 FRONT MAR SCI
-38.567,-12.8,,2015,"DEALMEIDA ACS, 2015, MARINE BIODIVERSITY RECORDS"
-38.567,-12.8,,2008,DOS SANTOS AA 2008 SER LIVROS MUS NAC
-38.567,-12.8,,2017,DUARTE LAG 2017 FORENSIC SCI INT GENET SUPPL SER
-38.567,-12.8,,2004,DUTRA 2004 ICRS10
-38.567,-12.8,,2015,FERREIRA CM 2015 BRAZ J OCEANOGR
-38.567,-12.8,,2018,GRILLO AC 2018 MAR ECOL -EVOL PERSP
-38.567,-12.8,,2010,KIKUCHI RUY KP 2010 
-38.567,-12.8,,2012,KRUG LA 2012 INT J REMOTE SENS
-38.567,-12.8,,2013,KRUG LA 2013 ENVIRON MODELL SOFTW
-38.567,-12.8,,2013,LANDIM DOMINGUEZ JM 2013 GEOMORPHOLOGY
-38.567,-12.8,,2016,LEAL MC 2016 MAR FRESHW RES
-38.567,-12.8,,2017,LEAL MC 2017 MAR POLLUT BULL
-38.567,-12.8,,2010,LEAO Z 2010 PANAMJAS
-38.567,-12.8,,2020,LIEDKE ANA MR 2020 
-38.567,-12.8,,2018,LORDERS FL 2018 FRONT MAR SCI
-38.567,-12.8,,2018,MACOLA R 2018 ZOOTAXA
-38.567,-12.8,10.1007/s00227-021-03856-5,2021,"MAZZEI R, 2021, MAR BIOL"
-38.567,-12.8,,2014,MENEZES NATALIA 2014 
-38.567,-12.8,10.1017/S0025315421000849,2021,"MENEZES NM, 2021, J MAR BIOL ASSOC U K"
-38.567,-12.8,,2018,MIRANDA RJ 2018 MAR ECOL -PROG SER
-38.567,-12.8,,2018,MIRANDA RJ 2018 MAR ENVIRON RES
-38.567,-12.8,,2016,"MIRANDA RJ, 2016, MARINE BIODIVERSITY RECORDS"
-38.567,-12.8,,2004,MOLINA WF 2004 GENET MOL BIOL
-38.567,-12.8,,2012,MOLINA WF 2012 MAR GENOM
-38.567,-12.8,,2014,NOGUEIRA MM 2014 CAH BIOL MAR
-38.567,-12.8,,2019,NOGUEIRA MM 2019 HELGOLAND MAR RES
-38.567,-12.8,10.1080/00222933.2021.1973133,2021,"NOGUEIRA MM, 2021, J NAT HIST"
-38.567,-12.8,,2007,NUNES JACC 2007 J MAR BIOL ASSOC U K
-38.567,-12.8,,2013,NUNES JACC 2013 MAR BIOL
-38.567,-12.8,,2018,NUNES JACC 2018 MAR POLLUT BULL
-38.567,-12.8,,2019,NUNES JACC 2019 J EXP MAR BIOL ECOL
-38.567,-12.8,,2008,NUNEZ CV 2008 BIOCHEM SYST ECOL
-38.567,-12.8,,2011,PIRES-VANIN AMS 2011 BRAZ J OCEANOGR
-38.567,-12.8,,2016,REIS-FILHO JA 2016 MAR BIOL
-38.567,-12.8,,2019,REIS-FILHO JA 2019 MAR ENVIRON RES
-38.567,-12.8,,2020,REIS-FILHO JA NA MAR ECOL -EVOL PERSP
-38.567,-12.8,,2014,"REIS-FILHO JA, 2014, MARINE BIODIVERSITY RECORDS"
-38.567,-12.8,,2016,ROSA IC 2016 MAR BIOL
-38.567,-12.8,,2018,ROSA IC 2018 MAR ENVIRON RES
-38.567,-12.8,,2015,"SAMPAIO CLS, 2015, MARINE BIODIVERSITY RECORDS"
-38.567,-12.8,,2017,"SAMPAIO CLS, 2017, MARINE BIODIVERSITY RECORDS"
-38.567,-12.8,,2016,SILVA CRUZ IC 2016 MAR ENVIRON RES
-38.567,-12.8,,2019,THEVENIN MR 2019 J MAR SYST
-38.1,-12.783,http://dx.doi.org/10.1590/S1984-46702015000600007,2015,ALMEIDA ACS 2015 ZOOLOGIA
-38.167,-12.767,NA,1998,DE SANTA-ISABEL LM 1998 REV BIOL TROP
-37.983,-12.717,,2002,JOHNSSON R 2002 HYDROBIOLOGIA
-37.983,-12.717,,2002,MACHADO AJ 2002 AN ACAD BRAS CIENC
-37.983,-12.717,,2000,REIS 2000 ICRS9
-38.084,-12.677,http://dx.doi.org/10.1371/journal.pone.0093209,2014,KELMO F 2014 PLOS ONE
-38.08,-12.668,http://dx.doi.org/10.1371/journal.pone.0076441,2013,KELMO F 2013 PLOS ONE
-38.08,-12.668,http://dx.doi.org/10.1371/journal.pone.0065073,2013,KELMO F 2013 PLOS ONE-a
-38,-12.6667,,2003,KELMO F 2003 CORAL REEFS
-38,-12.666667,,2004,KELMO F 2004 BIOL CONSERV
-38,-12.666667,,2005,LEAO ZMAN 2005 MAR POLLUT BULL
-38.05,-12.65,NA,2000,SANTA-ISABEL LM 2000 BULL MAR SCI
-38.05,-12.6333333,,2012,BADARO MFS 2012 SCI MAR
-38.042,-12.615,http://dx.doi.org/10.1590/S0102-33062012000200025,2012,COSTA IO 2012 ACTA BOT BRAS
-37.9830556,-12.5783333,,2013,KELMO F 2013 ECOL INDIC
-38.09,-12.55,http://dx.doi.org/10.1017/S0025315415001629,2016,JARDIM A 2016 J MAR BIOL ASSOC U K
-37.5,-12.5,,2013,GALVAO TA 2013 OCEAN COASTAL MANAGE
-38.0185,-12.375,,2006,KELMO F 2006 HYDROBIOLOGIA
-38.0185,-12.375,,2008,LEAO Z 2008 BIOTA NEOTROP
-38.5,-12.3667,,2006,ZILBERBERG C 2006 J EXP MAR BIOL ECOL
-38,-12,,2012,SILVA IRACEMA REIM√ÉO 2012 
-37.5636111,-11.8530556,,2014,COSTA IO 2014 PHYTOTAXA
-37.54108,-11.80348,10.1016/j.marpolbul.2021.112952,2021,"GUSMAO JB, 2021, MAR POLLUT BULL"
-37,-11,10.3390/d14040282,2022,"VALE NFL, 2022, DIVERSITY-BASEL"
-37.0488889,-10.9047222,,2019,ALVES AM 2019 AN ACAD BRAS CIENC
-37.0488889,-10.9047222,,2019,ALVES ANDRE M 2019 
-37.0488889,-10.9047222,,2018,BORGES DE ARAUJO HA 2018 J MAR SYST
-36.2946917,-10.3565139,,2012,BARROS DA SILVA KP 2012 BULL MAR SCI
-35.883,-9.833,10.1007/s12526-020-01081-9,2020,"GRANDE H, 2020, MAR BIODIVERS"
-35.835,-9.769,http://dx.doi.org/10.1590/S1519-69842013000200027,2013,GONDIM A 2013 BRAZ J BIOL
-35.5655556,-9.7136111,,2011,"LIMA MLF, 2011, MARINE BIODIVERSITY RECORDS"
-35.7,-9.6806,,2013,ANKER A 2013 ZOOTAXA
-35.7,-9.6806,,2016,ARAUJO JL 2016 OCEAN COASTAL MANAGE
-35.7,-9.6806,,2020,BARROS MSF 2020 MAR POLLUT BULL
-35.7,-9.6806,,2017,BASTOS PAULINO GV 2017 MAR POLLUT BULL
-35.7,-9.6806,,2017,BASTOS PAULINO GV 2017 MAR POLLUT BULL-a
-35.7,-9.6806,,2013,CEDRO VR 2013 J NAT HIST
-35.7,-9.6806,,2008,Correia & Sovierzoski 2008 ICRS11
-35.7,-9.6806,,2016,CORREIA MD 2016 ICRS
-35.7,-9.6806,,2019,DE OLIVEIRA ROCHA CA 2019 MAR BIOL RES
-35.7,-9.6806,,2006,JOHNSSON R 2006 HYDROBIOLOGIA
-35.7,-9.6806,,2019,LHULLIER C 2019 
-35.7,-9.6806,,2013,LIMA MLF 2013 MAR ECOL -EVOL PERSP
-35.7,-9.6806,,2015,MIRANDA ALS 2015 CAH BIOL MAR
-35.7,-9.6806,,2016,PASSOS CVB 2016 J FISH BIOL
-35.7,-9.6806,,2020,PAULINO GVB 2020 J BASIC MICROBIOL
-35.7,-9.6806,,2012,PEREZ CD 2012 BIOTA NEOTROP
-35.7,-9.6806,,2010,RANGELY J 2010 BOL INST PESCA
-35.7,-9.6806,,2015,ROSA NETO JL 2015 ESTUARIES COASTS
-35.696,-9.666,http://dx.doi.org/10.1007/s00203-016-1254-0,2016,PAGANI DM 2016 ARCH MICROBIOL
-35.6138333,-9.5422833,,2011,CEDRO VR 2011 BIOTA NEOTROP
-35.591944,-9.531944,10.1007/s41208-021-00380-7,2022,"SANTANA JL, 2022, THALASSAS"
-35.583,-9.5,http://dx.doi.org/10.1590/S1984-46702015000400004,2015,CORREIA MD 2015 ZOOLOGIA
-35.5066667,-9.4138889,,2018,DA SILVA VEL 2018 ACTA ICHTHYOL PISCAT
-35.295,-9.157778,10.1016/j.rsma.2021.102145,2022,"DA SILVA VEL, 2022, REG STUD MAR SCI"
-35.197,-9.046,http://dx.doi.org/10.1017/S0025315412000136,2012,FEITOSA CV 2012 J MAR BIOL ASSOC U K
-35.183,-9.017,10.1007/s00227-021-03856-5,2021,"MAZZEI R, 2021, MAR BIOL"
-35.218,-9.017,http://dx.doi.org/10.1111/jfb.13075,2016,SAMPAIO CLS 2016 J FISH BIOL
-35.183333,-9.016667,10.1007/s00338-021-02192-w,2021,"CARVALHO F, 2021, CORAL REEFS"
-35.183333,-9.016667,10.3390/rs13152907,2021,"LOURO DA SILVEIRA CB, 2021, REMOTE SENS"
-35.183333,-9.016667,10.1590/0001-3765202220210401,2022,"MIRANDA RJ, 2022, AN ACAD BRAS CIENC"
-35.183333,-9.016667,10.3389/fmars.2022.725778,2022,"PEREIRA PHC, 2022, FRONT MAR SCI"
-35.183333,-9.016667,10.1038/s41598-022-15990-1,2022,"PEREIRA PHC, 2022, SCI REP"
-34.85,-9.0166667,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-35.206417,-9.012806,10.1016/j.jmarsys.2021.103660,2022,"SILVA BJ, 2022, J MAR SYST"
-35,-9,10.1016/j.marpolbul.2020.111233,2020,"BASTOS PAULINO GV, 2020, MAR POLLUT BULL"
-35,-9,10.1590/1982-0224-2021-0071,2021,"PEREIRA PHC, 2021, NEOTROP ICHTHYOL"
-35.07,-8.917,http://dx.doi.org/10.1017/S0025315410000858,2011,CORREIA MD 2011 J MAR BIOL ASSOC U K
-35.15,-8.9,http://dx.doi.org/10.1017/S0025315415000922,2015,BAHIA J 2015 J MAR BIOL ASSOC U K
-35.15,-8.9,,2012,"PADULA V, 2012, MARINE BIODIVERSITY RECORDS"
-35.0833,-8.8167,,2007,MOURA RL 2007 ZOOTAXA
-34.789,-8.796,http://dx.doi.org/10.1080/17451000.2012.702914,2012,LEAO FEITOSA JL 2012 MAR BIOL RES
-35.102,-8.78497,10.1016/j.marpolbul.2021.112281,2021,"CAMPELO RPS, 2021, MAR POLLUT BULL"
-35.1,-8.7667,10.1007/s10641-022-01267-z,2022,"BORIE-MOJICA A, 2022, ENVIRON BIOL FISHES"
-35.09108,-8.76206,,2006,BARROS MONICA MORAES LINS DE 2006 
-35.0855556,-8.7602778,,2012,FEITOSA JLL 2012 J SEA RES
-35.086,-8.759,,2007,AMARAL FERNANDA DUARTE 2007 -a
-35.086,-8.759,,2016,ARAUJO JL 2016 OCEAN COASTAL MANAGE
-35.086,-8.759,,2016,ASCHENBRENNER A 2016 J FISH BIOL
-35.086,-8.759,,2016,ASCHENBRENNER A 2016 MAR ENVIRON RES
-35.086,-8.759,,2016,BARBOSA CF 2016 ICRS
-35.086,-8.759,,2016,BARBOSA CF 2016 MAR MICROPALEONTOL
-35.086,-8.759,,2008,BARRETO PEREIRA SM 2008 SER LIVROS MUS NAC
-35.086,-8.759,,2018,BARROSO MS 2018 DIVERSITY-BASEL
-35.086,-8.759,,2018,BENEVIDES LJ 2018 OCEAN COASTAL MANAGE
-35.086,-8.759,,2020,BRITO-LOLAIA M 2020 Helgoland Mar. Res.
-35.086,-8.759,,2017,BUARQUE BV 2017 AN ACAD BRAS CIENC
-35.086,-8.759,,2013,CHAVES LTC 2013 MAR FRESHW RES
-35.086,-8.759,,2011,CIPRESSO PEREIRA PH 2011 NEOTROP ICHTHYOL
-35.086,-8.759,,2012,CIPRESSO PEREIRA PH 2012 CYBIUM
-35.086,-8.759,,2014,CIPRESSO PEREIRA PH 2014 ICHTHYOL RES
-35.086,-8.759,,2015,CIPRESSO PEREIRA PH 2015 REV FISH BIOL FISH
-35.086,-8.759,,2016,CIPRESSO PEREIRA PH 2016 MAR ECOL -EVOL PERSP
-35.086,-8.759,,2017,CIPRESSO PEREIRA PH 2017 MAR FRESHW RES
-35.086,-8.759,http://dx.doi.org/10.1371/journal.pone.0203072,2018,CIPRESSO PEREIRA PH 2018 PLOS ONE
-35.086,-8.759,10.1007/s10641-020-01017-z,2020,"CIPRESSO PEREIRA PH, 2020, ENVIRON BIOL FISHES"
-35.086,-8.759,10.2112/JCOASTRES-D-19-00029.1,2020,"DA SILVEIRA CBL, 2020, J COAST RES"
-35.086,-8.759,,2006,DE ARAUJO MCB 2006 J COAST RES
-35.086,-8.759,,2012,DE SOUZA CD 2012 BOL INST PESCA
-35.086,-8.759,,2015,"DIAS TLP, 2015, MARINE BIODIVERSITY RECORDS"
-35.086,-8.759,,2018,EDUARDO LN 2018 CONT SHELF RES
-35.086,-8.759,,2020,EDUARDO LN 2020 AQUAT CONSERV -MAR FRESHW ECOSYST
-35.086,-8.759,,2008,FEITOSA CV 2008 MAR FRESHW RES
-35.086,-8.759,,2015,FEITOSA JLL 2015 MAR ECOL -EVOL PERSP
-35.086,-8.759,,2006,FERREIRA BP 2006 J COAST RES
-35.086,-8.759,,2012,GIRALDES BRUNO W 2012 
-35.086,-8.759,,2018,GLASER M 2018 SUSTAINABILITY
-35.086,-8.759,,2019,GRANDE H 2019 J FISH BIOL
-35.086,-8.759,,1967,LABOREL 1967
-35.086,-8.759,,2020,LIEDKE ANA MR 2020 
-35.086,-8.759,10.1016/j.rsase.2020.100345,2020,"LOURO DA SILVEIRA CB, 2020, REMOTE SENS APPL -SOC ENVIRON"
-35.086,-8.759,10.1016/j.jsames.2020.102847,2020,"MACEDO RJA, 2020, J SOUTH AM EARTH SCI"
-35.086,-8.759,,2018,MARQUES S 2018 MAR FRESHW RES
-35.086,-8.759,,2020,MELO DANIELLE C M 2020 
-35.086,-8.759,,2010,MELO PAMC 2010 MAR BIOL RES
-35.086,-8.759,,2010,PEREIRA PHC 2010 AN ACAD BRAS CIENC
-35.086,-8.759,,2013,PEREIRA PHC 2013 J FISH BIOL
-35.086,-8.759,,2016,PEREIRA PHC 2016 PEERJ
-35.086,-8.759,,2008,RUDORFF FM 2008 BRAZ J OCEANOGR
-35.086,-8.759,,2015,SANTOS GS 2015 ENVIRON MANAGE
-35.086,-8.759,,2017,SANTOS GS 2017 J EXP MAR BIOL ECOL
-35.086,-8.759,,2019,SANTOS GS 2019 CORAL REEFS
-35.086,-8.759,,2015,SILVA LEAL IC 2015 MAR ENVIRON RES
-35.086,-8.759,,2019,SILVA NL 2019 ESTUAR COAST SHELF SCI
-35.086,-8.759,,2008,SILVA NUNES JL 2008 CYBIUM
-35.086,-8.759,10.3989/scimar.04958.24A,2020,"SOARES A, 2020, SCI MAR"
-35.086,-8.759,,2015,STEINER AQ 2015 IHERINGIA SER ZOOL
-35.11,-8.752,10.1080/00222933.2022.2056538,2022,"NEGROMONTE AO, 2022, J NAT HIST"
-35.083,-8.75,http://dx.doi.org/10.1007/s10211-012-0130-4,2013,PEREIRA PHC 2013 ACTA ETHOL
-35.083333,-8.75,,2002,SCHWAMBORN SHL 2002 ENVIRON BIOL FISHES
-35.1038889,-8.7483333,,2013,SILVA LEAL IC 2013 J MAR BIOL ASSOC U K
-35.086,-8.741,http://dx.doi.org/10.1111/maec.12563,2019,BARBOSA DF 2019 MAR ECOL -EVOL PERSP
-35.086,-8.74,,2014,PEREIRA PHC 2014 BIOTA NEOTROP
-35.041111,-8.739722,10.1016/j.ecolind.2021.108465,2021,"GIRALDES BW, 2021, ECOL INDIC"
-35.0833333,-8.7333333,,2012,"PEREIRA PHC, 2012, MARINE BIODIVERSITY RECORDS"
-35.083,-8.733,NA,1994,AMARAL FD 1994 CORAL REEFS
-35.1,-8.7167,10.1016/j.ecss.2021.107591,2022,"BASTOS RF, 2022, ESTUAR COAST SHELF SCI"
-35.126,-8.668,http://dx.doi.org/10.1590/S1984-46702009000200009,2009,DE PAIVA ACG 2009 ZOOLOGIA
-35.0028,-8.55,10.1016/j.marenvres.2021.105518,2022,"ARAUJO-SILVA CL, 2022, MAR ENVIRON RES"
-35,-8.55,http://dx.doi.org/10.1007/s10750-019-3966-z,2019,DIAS RM 2019 HYDROBIOLOGIA
-34.9977778,-8.5113889,,2011,SARMENTO VC 2011 SCI MAR
-34.9986111,-8.5113889,,2013,SARMENTO VC 2013 BIODIVERS CONSERV
-34.998333,-8.509444,,2010,BARRADAS JI 2010 BIOTEMAS
-34.998,-8.507,http://dx.doi.org/10.1590/1519-6984.16113,2015,CAMPOS FF 2015 BRAZ J BIOL
-35.009,-8.506,http://dx.doi.org/10.1007/s10750-014-1893-6,2014,BARBOSA TM 2014 HYDROBIOLOGIA
-35.009,-8.506,http://dx.doi.org/10.1038/s41598-017-02561-y,2017,HUANG C 2017 SCI REP
-35.009,-8.506,http://dx.doi.org/10.1017/S0025315408002385,2009,LIRA AKF 2009 J MAR BIOL ASSOC U K
-35.0094444,-8.5055556,,2012,GOMES PB 2012 AN ACAD BRAS CIENC
-35.005,-8.505,http://dx.doi.org/10.1017/S0025315416001600,2018,MACHADO RCA 2018 J MAR BIOL ASSOC U K
-34.9983333,-8.5041667,,2015,CRISPIM DE SANTANA EF 2015 J MAR BIOL ASSOC U K
-34.9983333,-8.5041667,,2014,DE ASSIS MACHADO RC 2014 J COAST RES
-34.9983333,-8.5041667,,2012,GIRALDES BRUNO W 2012 
-34.9983333,-8.5041667,,2012,GIRALDES BRUNO W 2012 -a
-34.9983333,-8.5041667,,2015,GIRALDES BW 2015 GLOB ECOL CONSERV
-34.9983333,-8.5041667,,2015,GIRALDES BW 2015 GLOB ECOL CONSERV-a
-34.9983333,-8.5041667,,2006,JOHNSSON R 2006 HYDROBIOLOGIA
-34.9983333,-8.5041667,,2005,MELO KV 2005
-34.9983333,-8.5041667,,2007,NEVES BM 2007 J MAR BIOL ASSOC U K
-34.9983333,-8.5041667,,2005,PEREZ CD 2005 HYDROBIOLOGIA
-34.9983333,-8.5041667,,2015,SANTOS GS 2015 ENVIRON MANAGE
-34.9983333,-8.5041667,,2012,SARMENTO VC 2012 CORAL REEFS
-34.9983333,-8.5041667,,2015,SASSI R 2015 LAT AM J AQUAT RES
-35.002222,-8.501944,10.1016/j.ecolind.2021.108465,2021,"GIRALDES BW, 2021, ECOL INDIC"
-34.983,-8.5,NA,1992,PIRES DO 1992 BULL MAR SCI
-34.9833,-8.45,,2019,MARTINS KA 2019 J COAST RES
-34.9753,-8.4266,,2009,LIMA EJB 2009 AN ACAD BRAS CIENC
-34.9667,-8.4,,2003,KOENING ML 2003 BRAZ ARCH BIOL TECHNOL
-34.968,-8.396,http://dx.doi.org/10.1017/S0025315418000176,2019,CORDEIRO IA 2019 J MAR BIOL ASSOC U K
-34.967,-8.367,10.1016/j.ocecoaman.2020.105205,2020,"CONTI LA, 2020, OCEAN COASTAL MANAGE"
-34.967,-8.367,10.1016/j.ecss.2021.107370,2021,"GONZALEZ JG, 2021, ESTUAR COAST SHELF SCI"
-34.947,-8.314,http://dx.doi.org/10.1111/jpy.12917,2019,COSTA IO 2019 J PHYCOL
-34.947,-8.312,http://dx.doi.org/10.1007/s10811-018-1556-5,2019,VASCONCELOS JB 2019 J APPL PHYCOL
-34.947,-8.312,10.1111/jpy.13154,2021,"VASCONCELOS JB, 2021, J PHYCOL"
-34.9333,-8.2833,10.1590/0001-3765202220210513,2022,"BONTEMPO FILHO EB, 2022, AN ACAD BRAS CIENC"
-34.946417,-8.279556,10.1016/j.marpolbul.2021.112107,2021,"CRAVEIRO N, 2021, MAR POLLUT BULL"
-34.946417,-8.279556,10.1016/j.scitotenv.2021.149655,2021,"DE OLIVEIRA LIRA AL, 2021, SCI TOTAL ENVIRON"
-34.9179611,-8.1856889,,2011,DE GUIMARAENS MA 2011 HYDROBIOLOGIA
-34.9,-8.15,,2011,COSTA DL 2011 ANN ZOOL FENN
-34.649,-8.138,NA,1999,SCHWAMBORN R 1999 ARCH FISH MAR RES
-34.763,-8.122,http://dx.doi.org/10.1590/S0102-33062010000400007,2010,CAVALCANTI DOS SANTOS DH 2010 ACTA BOT BRAS
-34.894325,-8.1210639,,2012,SOARES LUANDA PEREIRA 2012 
-34.866667,-8.116667,,2001,LAZOSKI C 2001 MAR BIOL
-34.85,-8.083,http://dx.doi.org/10.1007/s10641-012-0067-5,2013,FERREIRA LC 2013 ENVIRON BIOL FISHES
-34.8683,-8.0567,,2018,ARAUJO MCB 2018 FRONT MAR SCI
-34.8683,-8.0567,,2018,BARROSO MS 2018 DIVERSITY-BASEL
-34.8683,-8.0567,,2017,BUARQUE BV 2017 AN ACAD BRAS CIENC
-34.8683,-8.0567,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-34.8683,-8.0567,,2018,CORREIA JRMB 2018 J COAST RES
-34.8683,-8.0567,,2014,COSTA DL 2014 J COAST RES
-34.8683,-8.0567,,2016,COSTA MBSF 2016 GEOMORPHOLOGY
-34.8683,-8.0567,,2012,DE GUIMARAENS MA 2012 BRAZ J BOT
-34.8683,-8.0567,,2009,FARRAPEIRA CMR 2009 CAH BIOL MAR
-34.8683,-8.0567,,2009,FARRAPEIRA CRISTIANE MARIA ROCHA 2009 
