Paper_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 
MACIEIRA RM 2011 FISH BULL,0.018181818,0.018181818,0.048484848,0.048484848,0.018181818,0.090909091,0.187878788,0.012121212,0.042424242,0.042424242,0.121212121,0.012121212,0.048484848,0.048484848,0.012121212,0.024242424,0.012121212,0.012121212,0.012121212,0.054545455,0.012121212,0.03030303,0.024242424,0.012121212,0.036363636
"MACIEIRA RM, 2021, MAR POLLUT BULL",0.258333333,0.016666667,0.033333333,0.016666667,0.016666667,0.058333333,0.016666667,0.033333333,0.025,0.025,0.041666667,0.075,0.116666667,0.016666667,0.016666667,0.033333333,0.025,0.016666667,0.025,0.025,0.025,0.016666667,0.016666667,0.033333333,0.016666667
MACOLA R 2018 ZOOTAXA,0.022222222,0.033333333,0.188888889,0.033333333,0.077777778,0.055555556,0.022222222,0.033333333,0.033333333,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.033333333,0.033333333,0.111111111,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.044444444,0.033333333
MADEIRA C 2017 ECOL INDIC,0.033018868,0.023584906,0.023584906,0.009433962,0.018867925,0.051886792,0.033018868,0.018867925,0.018867925,0.018867925,0.014150943,0.018867925,0.009433962,0.037735849,0.009433962,0.018867925,0.028301887,0.009433962,0.033018868,0.075471698,0.018867925,0.014150943,0.405660377,0.014150943,0.04245283
MADEIRA C 2019 BIOL INVASIONS,0.02,0.04,0.06,0.02,0.015,0.01,0.035,0.03,0.02,0.02,0.02,0.01,0.01,0.015,0.025,0.03,0.02,0.01,0.02,0.045,0.01,0.095,0.38,0.01,0.03
MAGALHAES C 2017 PROC ACAD NAT SCI PHILA,0.022222222,0.022222222,0.02962963,0.014814815,0.118518519,0.014814815,0.044444444,0.014814815,0.022222222,0.022222222,0.037037037,0.037037037,0.185185185,0.066666667,0.022222222,0.037037037,0.022222222,0.014814815,0.02962963,0.02962963,0.014814815,0.022222222,0.014814815,0.014814815,0.125925926
MAGALHAES CARDOSO PH 2017 REV BRAS PARASITOL VET,0.028037383,0.08411215,0.018691589,0.037383178,0.065420561,0.14953271,0.018691589,0.028037383,0.018691589,0.018691589,0.018691589,0.028037383,0.056074766,0.028037383,0.028037383,0.046728972,0.018691589,0.056074766,0.028037383,0.056074766,0.018691589,0.018691589,0.018691589,0.093457944,0.018691589
MAGALHAES CARDOSO PH 2019 REV BRAS PARASITOL VET,0.03,0.02,0.02,0.02,0.04,0.17,0.02,0.02,0.02,0.03,0.02,0.04,0.07,0.04,0.04,0.03,0.02,0.05,0.02,0.02,0.04,0.03,0.05,0.11,0.03
MAGALHAES GM 2015 BULL MAR SCI,0.011976048,0.011976048,0.017964072,0.125748503,0.035928144,0.011976048,0.143712575,0.017964072,0.02994012,0.011976048,0.071856287,0.125748503,0.05988024,0.011976048,0.011976048,0.107784431,0.035928144,0.047904192,0.017964072,0.017964072,0.011976048,0.017964072,0.017964072,0.011976048,0.011976048
MAGALHAES KM 2015 AN ACAD BRAS CIENC,0.02173913,0.065217391,0.032608696,0.065217391,0.032608696,0.032608696,0.02173913,0.032608696,0.02173913,0.076086957,0.054347826,0.032608696,0.054347826,0.043478261,0.076086957,0.054347826,0.032608696,0.032608696,0.043478261,0.065217391,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913
MAGGI P 2012 ADVANCES IN ENVIRONMENTAL ENGINEERING,0.432926829,0.012195122,0.012195122,0.012195122,0.036585366,0.024390244,0.012195122,0.018292683,0.030487805,0.042682927,0.018292683,0.018292683,0.012195122,0.024390244,0.018292683,0.073170732,0.06097561,0.018292683,0.012195122,0.018292683,0.012195122,0.012195122,0.024390244,0.018292683,0.024390244
MAGRIS RA 2013 NATUREZA CONS,0.070175439,0.01754386,0.01754386,0.035087719,0.01754386,0.026315789,0.01754386,0.043859649,0.01754386,0.01754386,0.043859649,0.01754386,0.026315789,0.01754386,0.026315789,0.043859649,0.026315789,0.026315789,0.359649123,0.026315789,0.01754386,0.026315789,0.01754386,0.01754386,0.026315789
MAGRIS RA 2015 PLOS ONE,0.04494382,0.011235955,0.016853933,0.016853933,0.02247191,0.016853933,0.016853933,0.04494382,0.011235955,0.016853933,0.016853933,0.011235955,0.016853933,0.028089888,0.011235955,0.016853933,0.084269663,0.016853933,0.241573034,0.016853933,0.011235955,0.02247191,0.241573034,0.02247191,0.02247191
MAGRIS RA 2016 ECOGRAPHY,0.06547619,0.017857143,0.011904762,0.011904762,0.017857143,0.017857143,0.035714286,0.035714286,0.083333333,0.017857143,0.053571429,0.017857143,0.017857143,0.029761905,0.148809524,0.029761905,0.029761905,0.011904762,0.208333333,0.017857143,0.035714286,0.017857143,0.041666667,0.011904762,0.011904762
MAGRIS RA 2016 ICRS,0.034965035,0.013986014,0.013986014,0.013986014,0.020979021,0.020979021,0.020979021,0.027972028,0.013986014,0.013986014,0.013986014,0.013986014,0.013986014,0.013986014,0.020979021,0.013986014,0.027972028,0.013986014,0.51048951,0.027972028,0.020979021,0.013986014,0.06993007,0.013986014,0.013986014
MAGRIS RA 2017 GLOB ECOL CONSERV,0.031746032,0.010582011,0.010582011,0.010582011,0.015873016,0.015873016,0.021164021,0.015873016,0.010582011,0.010582011,0.021164021,0.010582011,0.015873016,0.010582011,0.015873016,0.010582011,0.042328042,0.010582011,0.513227513,0.052910053,0.031746032,0.021164021,0.058201058,0.021164021,0.010582011
MAGRIS RA 2018 DIVERSITY-BASEL,0.3375,0.01875,0.01875,0.0125,0.0125,0.01875,0.0125,0.01875,0.0125,0.03125,0.0125,0.0125,0.01875,0.025,0.0125,0.01875,0.03125,0.0125,0.18125,0.025,0.0125,0.0125,0.08125,0.0375,0.0125
MAGRIS RA 2019 SCI TOTAL ENVIRON,0.382198953,0.010471204,0.010471204,0.015706806,0.02617801,0.010471204,0.015706806,0.036649215,0.010471204,0.02617801,0.010471204,0.010471204,0.010471204,0.062827225,0.02617801,0.020942408,0.02617801,0.015706806,0.083769634,0.02617801,0.010471204,0.015706806,0.036649215,0.047120419,0.052356021
MAGRIS RA 2020 MAR POLLUT BULL,0.272727273,0.015151515,0.022727273,0.015151515,0.015151515,0.015151515,0.015151515,0.03030303,0.068181818,0.098484848,0.015151515,0.037878788,0.022727273,0.022727273,0.015151515,0.037878788,0.022727273,0.015151515,0.068181818,0.022727273,0.015151515,0.015151515,0.037878788,0.068181818,0.015151515
MAIA LF 1998 BOL SOC CHILENA QUIM,0.03030303,0.03030303,0.03030303,0.03030303,0.045454545,0.03030303,0.045454545,0.03030303,0.03030303,0.045454545,0.03030303,0.045454545,0.075757576,0.045454545,0.03030303,0.03030303,0.060606061,0.03030303,0.03030303,0.045454545,0.090909091,0.03030303,0.03030303,0.03030303,0.045454545
MAIA LF 1999 J NAT PROD,0.029411765,0.019607843,0.019607843,0.029411765,0.029411765,0.029411765,0.058823529,0.039215686,0.058823529,0.019607843,0.058823529,0.019607843,0.029411765,0.029411765,0.019607843,0.039215686,0.019607843,0.039215686,0.019607843,0.029411765,0.245098039,0.039215686,0.029411765,0.029411765,0.019607843
MAIA LF 2011 J RAMAN SPECTROSC,0.019230769,0.038461538,0.038461538,0.019230769,0.038461538,0.028846154,0.028846154,0.019230769,0.019230769,0.019230769,0.028846154,0.019230769,0.028846154,0.028846154,0.019230769,0.076923077,0.028846154,0.105769231,0.019230769,0.019230769,0.240384615,0.038461538,0.038461538,0.019230769,0.019230769
MAIA LF 2012 J RAMAN SPECTROSC,0.015748031,0.023622047,0.047244094,0.039370079,0.023622047,0.031496063,0.047244094,0.047244094,0.015748031,0.023622047,0.015748031,0.023622047,0.023622047,0.015748031,0.015748031,0.015748031,0.031496063,0.149606299,0.015748031,0.023622047,0.251968504,0.015748031,0.023622047,0.031496063,0.031496063
MAIA LF 2015 REV BRAS FARMACOGN -BRAZ J PHARMACOGN,0.053097345,0.017699115,0.017699115,0.017699115,0.044247788,0.017699115,0.017699115,0.07079646,0.017699115,0.026548673,0.017699115,0.026548673,0.044247788,0.026548673,0.026548673,0.061946903,0.044247788,0.044247788,0.044247788,0.017699115,0.212389381,0.061946903,0.017699115,0.03539823,0.017699115
MAIDA 1995 BOL TEC CEPENE,0.104651163,0.046511628,0.023255814,0.034883721,0.058139535,0.034883721,0.034883721,0.023255814,0.046511628,0.034883721,0.023255814,0.046511628,0.023255814,0.023255814,0.023255814,0.023255814,0.046511628,0.151162791,0.046511628,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.034883721
"MALAFAIA PN, 2021, FISH RES",0.029166667,0.125,0.016666667,0.008333333,0.025,0.008333333,0.008333333,0.0625,0.008333333,0.079166667,0.025,0.0125,0.0125,0.0125,0.029166667,0.020833333,0.016666667,0.0125,0.079166667,0.0375,0.0125,0.016666667,0.020833333,0.2875,0.033333333
MALY M 2019 SCI REP,0.012578616,0.018867925,0.018867925,0.056603774,0.018867925,0.025157233,0.044025157,0.012578616,0.012578616,0.012578616,0.044025157,0.031446541,0.025157233,0.025157233,0.012578616,0.201257862,0.031446541,0.025157233,0.012578616,0.018867925,0.025157233,0.018867925,0.012578616,0.012578616,0.270440252
MANGELLI TS 2012 IHERINGIA SER ZOOL,0.018404908,0.018404908,0.012269939,0.012269939,0.012269939,0.012269939,0.024539877,0.061349693,0.012269939,0.012269939,0.110429448,0.012269939,0.018404908,0.018404908,0.012269939,0.024539877,0.018404908,0.067484663,0.018404908,0.012269939,0.012269939,0.441717791,0.012269939,0.012269939,0.012269939
MANGINI A 2010 EARTH PLANET SCI LETT,0.014388489,0.014388489,0.043165468,0.014388489,0.014388489,0.021582734,0.014388489,0.035971223,0.014388489,0.021582734,0.014388489,0.035971223,0.021582734,0.201438849,0.021582734,0.129496403,0.035971223,0.035971223,0.014388489,0.028776978,0.028776978,0.014388489,0.079136691,0.021582734,0.107913669
MANSUR HS 2005 BIOCERAMICS VOL 17,0.053191489,0.021276596,0.074468085,0.095744681,0.021276596,0.021276596,0.031914894,0.063829787,0.031914894,0.031914894,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.021276596,0.074468085,0.031914894,0.042553191,0.138297872,0.042553191,0.021276596,0.021276596,0.031914894
MANTELATTO MC 2013 J EXP MAR BIOL ECOL,0.024242424,0.012121212,0.012121212,0.018181818,0.018181818,0.036363636,0.109090909,0.206060606,0.018181818,0.018181818,0.012121212,0.018181818,0.024242424,0.012121212,0.012121212,0.042424242,0.012121212,0.042424242,0.084848485,0.018181818,0.012121212,0.187878788,0.012121212,0.012121212,0.024242424
MANTELATTO MC 2015 MANAG BIOL INVASION,0.045045045,0.018018018,0.018018018,0.018018018,0.027027027,0.018018018,0.018018018,0.072072072,0.027027027,0.018018018,0.018018018,0.027027027,0.018018018,0.063063063,0.018018018,0.027027027,0.018018018,0.108108108,0.036036036,0.018018018,0.027027027,0.261261261,0.036036036,0.027027027,0.018018018
MANTELATTO MC 2018 MAR POLLUT BULL,0.03649635,0.02189781,0.051094891,0.03649635,0.04379562,0.02189781,0.051094891,0.02189781,0.02919708,0.02189781,0.058394161,0.01459854,0.04379562,0.01459854,0.02919708,0.02919708,0.02189781,0.058394161,0.02919708,0.051094891,0.02919708,0.218978102,0.02189781,0.02919708,0.01459854
MANTELATTO MC NA MAR ECOL -EVOL PERSP,0.022099448,0.011049724,0.011049724,0.165745856,0.022099448,0.011049724,0.127071823,0.027624309,0.016574586,0.055248619,0.055248619,0.027624309,0.011049724,0.077348066,0.011049724,0.060773481,0.027624309,0.027624309,0.016574586,0.066298343,0.027624309,0.038674033,0.044198895,0.022099448,0.016574586
"MANTELATTO MC, 2016, MARINE BIODIVERSITY RECORDS",0.025862069,0.017241379,0.017241379,0.025862069,0.163793103,0.060344828,0.025862069,0.034482759,0.034482759,0.034482759,0.025862069,0.025862069,0.025862069,0.017241379,0.034482759,0.017241379,0.017241379,0.025862069,0.017241379,0.043103448,0.086206897,0.172413793,0.017241379,0.017241379,0.017241379
"MANTELATTO MC, 2020, MAR POLLUT BULL",0.088235294,0.022058824,0.029411765,0.022058824,0.014705882,0.022058824,0.029411765,0.029411765,0.022058824,0.036764706,0.029411765,0.036764706,0.014705882,0.014705882,0.022058824,0.022058824,0.029411765,0.058823529,0.044117647,0.044117647,0.014705882,0.301470588,0.014705882,0.014705882,0.022058824
"MANTELATTO MC, 2022, ESTUAR COAST SHELF SCI",0.021126761,0.021126761,0.021126761,0.070422535,0.021126761,0.021126761,0.126760563,0.021126761,0.021126761,0.035211268,0.035211268,0.014084507,0.028169014,0.056338028,0.035211268,0.063380282,0.028169014,0.042253521,0.021126761,0.098591549,0.014084507,0.070422535,0.056338028,0.021126761,0.035211268
MARANGONI LF 2016 ICRS,0.046783626,0.011695906,0.011695906,0.01754386,0.011695906,0.011695906,0.023391813,0.029239766,0.011695906,0.011695906,0.011695906,0.011695906,0.011695906,0.035087719,0.01754386,0.01754386,0.011695906,0.052631579,0.046783626,0.011695906,0.035087719,0.011695906,0.514619883,0.011695906,0.011695906
MARCENIUK AP 2013 BIOTA NEOTROP,0.0625,0.010416667,0.03125,0.010416667,0.067708333,0.020833333,0.020833333,0.015625,0.03125,0.083333333,0.015625,0.046875,0.015625,0.088541667,0.010416667,0.010416667,0.0625,0.015625,0.15625,0.083333333,0.010416667,0.015625,0.015625,0.057291667,0.041666667
MARCENIUK AP 2019 NEOTROP ICHTHYOL,0.028169014,0.014084507,0.028169014,0.014084507,0.105633803,0.014084507,0.063380282,0.014084507,0.035211268,0.028169014,0.021126761,0.021126761,0.021126761,0.035211268,0.049295775,0.021126761,0.042253521,0.021126761,0.049295775,0.063380282,0.028169014,0.028169014,0.014084507,0.211267606,0.028169014
MARCOLIN CR 2013 CONT SHELF RES,0.010928962,0.027322404,0.010928962,0.027322404,0.027322404,0.021857923,0.043715847,0.021857923,0.010928962,0.010928962,0.087431694,0.032786885,0.289617486,0.043715847,0.010928962,0.071038251,0.06010929,0.016393443,0.010928962,0.049180328,0.021857923,0.010928962,0.016393443,0.010928962,0.054644809
"MARCONI M, 2020, OCEAN COASTAL MANAGE",0.099236641,0.030534351,0.022900763,0.015267176,0.015267176,0.022900763,0.015267176,0.152671756,0.030534351,0.015267176,0.045801527,0.015267176,0.022900763,0.022900763,0.015267176,0.015267176,0.015267176,0.015267176,0.305343511,0.022900763,0.015267176,0.015267176,0.022900763,0.015267176,0.015267176
MARIANTE FLF 2009 ZOOLOGIA,0.043478261,0.362318841,0.02173913,0.028985507,0.072463768,0.014492754,0.014492754,0.043478261,0.028985507,0.014492754,0.036231884,0.014492754,0.014492754,0.050724638,0.02173913,0.02173913,0.014492754,0.014492754,0.028985507,0.057971014,0.014492754,0.014492754,0.014492754,0.014492754,0.02173913
MARIATH R 2012 ALGAE,0.026086957,0.026086957,0.113043478,0.165217391,0.026086957,0.026086957,0.026086957,0.017391304,0.017391304,0.060869565,0.026086957,0.034782609,0.026086957,0.026086957,0.017391304,0.026086957,0.086956522,0.017391304,0.026086957,0.07826087,0.017391304,0.026086957,0.017391304,0.017391304,0.052173913
MARIATH R 2013 HELGOLAND MAR RES,0.039735099,0.066225166,0.026490066,0.099337748,0.01986755,0.013245033,0.086092715,0.013245033,0.013245033,0.01986755,0.033112583,0.033112583,0.013245033,0.026490066,0.013245033,0.026490066,0.066225166,0.026490066,0.026490066,0.033112583,0.01986755,0.178807947,0.066225166,0.013245033,0.026490066
MARQUES JA 2017 CORAL REEFS,0.036697248,0.013761468,0.018348624,0.009174312,0.009174312,0.013761468,0.013761468,0.041284404,0.013761468,0.013761468,0.009174312,0.018348624,0.009174312,0.041284404,0.009174312,0.04587156,0.018348624,0.013761468,0.032110092,0.02293578,0.013761468,0.02293578,0.513761468,0.009174312,0.036697248
MARQUES JA 2019 SCI TOTAL ENVIRON,0.267676768,0.03030303,0.01010101,0.015151515,0.01010101,0.01010101,0.015151515,0.02020202,0.015151515,0.01010101,0.050505051,0.015151515,0.01010101,0.131313131,0.03030303,0.02020202,0.02020202,0.025252525,0.025252525,0.035353535,0.02020202,0.01010101,0.136363636,0.01010101,0.055555556
MARQUES JA 2020 ENVIRON POLLUT,0.089473684,0.010526316,0.015789474,0.015789474,0.010526316,0.010526316,0.015789474,0.021052632,0.010526316,0.021052632,0.010526316,0.010526316,0.010526316,0.015789474,0.015789474,0.021052632,0.021052632,0.026315789,0.094736842,0.015789474,0.010526316,0.015789474,0.489473684,0.010526316,0.010526316
"MARQUES JML, 2021, OCEAN COASTAL MANAGE",0.018518519,0.027777778,0.009259259,0.023148148,0.013888889,0.023148148,0.018518519,0.148148148,0.027777778,0.023148148,0.097222222,0.013888889,0.018518519,0.032407407,0.027777778,0.041666667,0.013888889,0.013888889,0.050925926,0.009259259,0.023148148,0.009259259,0.013888889,0.282407407,0.018518519
MARQUES LV 2006 BOT MARINA,0.028985507,0.02173913,0.014492754,0.195652174,0.02173913,0.02173913,0.028985507,0.036231884,0.137681159,0.02173913,0.050724638,0.043478261,0.02173913,0.014492754,0.014492754,0.014492754,0.028985507,0.014492754,0.02173913,0.028985507,0.086956522,0.057971014,0.036231884,0.02173913,0.014492754
MARQUES S 2011 NEOTROP ICHTHYOL,0.01754386,0.526315789,0.029239766,0.023391813,0.01754386,0.040935673,0.011695906,0.011695906,0.023391813,0.01754386,0.01754386,0.011695906,0.023391813,0.011695906,0.035087719,0.01754386,0.011695906,0.01754386,0.011695906,0.01754386,0.023391813,0.023391813,0.01754386,0.029239766,0.011695906
MARQUES S 2016 J FISH BIOL,0.019736842,0.440789474,0.013157895,0.026315789,0.013157895,0.013157895,0.019736842,0.052631579,0.019736842,0.026315789,0.013157895,0.013157895,0.026315789,0.026315789,0.032894737,0.026315789,0.026315789,0.032894737,0.046052632,0.019736842,0.019736842,0.013157895,0.019736842,0.026315789,0.013157895
MARQUES S 2016 MAR POL,0.127659574,0.014184397,0.014184397,0.014184397,0.028368794,0.014184397,0.028368794,0.042553191,0.014184397,0.028368794,0.028368794,0.021276596,0.014184397,0.028368794,0.014184397,0.021276596,0.056737589,0.028368794,0.290780142,0.028368794,0.014184397,0.014184397,0.035460993,0.063829787,0.014184397
MARQUES S 2018 MAR FRESHW RES,0.01369863,0.397260274,0.020547945,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.061643836,0.01369863,0.034246575,0.02739726,0.020547945,0.01369863,0.01369863,0.02739726,0.020547945,0.01369863,0.01369863,0.01369863,0.034246575,0.02739726,0.123287671,0.02739726
MARTELLO MF 2022 ICRS,0.027777778,0.011111111,0.011111111,0.011111111,0.016666667,0.016666667,0.033333333,0.016666667,0.016666667,0.011111111,0.038888889,0.011111111,0.011111111,0.027777778,0.022222222,0.011111111,0.027777778,0.144444444,0.033333333,0.383333333,0.011111111,0.022222222,0.061111111,0.011111111,0.011111111
MARTIN 1985 ICRS5,0.027522936,0.036697248,0.027522936,0.018348624,0.055045872,0.018348624,0.018348624,0.055045872,0.04587156,0.100917431,0.018348624,0.027522936,0.027522936,0.018348624,0.018348624,0.04587156,0.073394495,0.018348624,0.036697248,0.027522936,0.018348624,0.027522936,0.036697248,0.018348624,0.183486239
MARTIN D 2009 ZOOSYMPOSIA,0.023809524,0.023809524,0.19047619,0.023809524,0.130952381,0.035714286,0.023809524,0.023809524,0.035714286,0.023809524,0.047619048,0.047619048,0.035714286,0.023809524,0.023809524,0.023809524,0.023809524,0.035714286,0.023809524,0.035714286,0.023809524,0.023809524,0.035714286,0.023809524,0.035714286
MARTINEZ AS 2012 BRAZ J BIOL,0.053030303,0.015151515,0.015151515,0.090909091,0.128787879,0.015151515,0.159090909,0.015151515,0.068181818,0.022727273,0.090909091,0.022727273,0.015151515,0.03030303,0.015151515,0.03030303,0.015151515,0.060606061,0.015151515,0.037878788,0.015151515,0.015151515,0.015151515,0.022727273,0.015151515
MARTINEZ AS 2012 J MAR BIOL ASSOC U K,0.020833333,0.013888889,0.013888889,0.055555556,0.083333333,0.020833333,0.111111111,0.013888889,0.027777778,0.027777778,0.069444444,0.034722222,0.013888889,0.013888889,0.013888889,0.013888889,0.020833333,0.013888889,0.090277778,0.048611111,0.013888889,0.201388889,0.020833333,0.013888889,0.027777778
MARTINEZ S 2016 J SOUTH AM EARTH SCI,0.030534351,0.053435115,0.015267176,0.015267176,0.083969466,0.022900763,0.053435115,0.015267176,0.015267176,0.030534351,0.038167939,0.015267176,0.015267176,0.030534351,0.061068702,0.053435115,0.022900763,0.022900763,0.038167939,0.129770992,0.022900763,0.015267176,0.038167939,0.015267176,0.145038168
MARTINEZ-TAKESHITA N 2015 COPEIA,0.015228426,0.025380711,0.187817259,0.015228426,0.015228426,0.020304569,0.015228426,0.025380711,0.040609137,0.010152284,0.010152284,0.015228426,0.020304569,0.015228426,0.329949239,0.015228426,0.035532995,0.010152284,0.035532995,0.035532995,0.030456853,0.015228426,0.020304569,0.030456853,0.010152284
MARTINS GARCIA T 2008 THALASSAS,0.027472527,0.032967033,0.027472527,0.010989011,0.098901099,0.038461538,0.104395604,0.054945055,0.027472527,0.010989011,0.021978022,0.010989011,0.071428571,0.021978022,0.021978022,0.032967033,0.06043956,0.214285714,0.010989011,0.010989011,0.010989011,0.032967033,0.016483516,0.010989011,0.016483516
MARTINS KA 2014 J COAST RES,0.044247788,0.017699115,0.026548673,0.017699115,0.017699115,0.017699115,0.026548673,0.03539823,0.017699115,0.345132743,0.026548673,0.017699115,0.03539823,0.017699115,0.017699115,0.026548673,0.017699115,0.03539823,0.044247788,0.044247788,0.017699115,0.026548673,0.03539823,0.017699115,0.053097345
MARTINS KA 2019 J COAST RES,0.033783784,0.040540541,0.013513514,0.013513514,0.013513514,0.013513514,0.047297297,0.027027027,0.013513514,0.364864865,0.033783784,0.013513514,0.013513514,0.02027027,0.033783784,0.047297297,0.040540541,0.013513514,0.033783784,0.033783784,0.027027027,0.013513514,0.040540541,0.013513514,0.040540541
"MARTINS L, 2012, MARINE BIODIVERSITY RECORDS",0.028571429,0.028571429,0.142857143,0.028571429,0.114285714,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.028571429,0.028571429,0.042857143,0.057142857,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.042857143,0.028571429,0.028571429
"MARTINS NT, NA, MOL ECOL",0.017142857,0.051428571,0.034285714,0.028571429,0.062857143,0.017142857,0.034285714,0.017142857,0.017142857,0.017142857,0.011428571,0.028571429,0.022857143,0.074285714,0.228571429,0.04,0.022857143,0.011428571,0.028571429,0.08,0.045714286,0.011428571,0.011428571,0.022857143,0.062857143
"MARTINS RF, 2020, REG STUD MAR SCI",0.020408163,0.020408163,0.013605442,0.020408163,0.027210884,0.020408163,0.013605442,0.027210884,0.278911565,0.020408163,0.013605442,0.054421769,0.013605442,0.020408163,0.020408163,0.183673469,0.027210884,0.054421769,0.020408163,0.027210884,0.020408163,0.034013605,0.020408163,0.013605442,0.013605442
MARTINS VS 2011 AN ACAD BRAS CIENC,0.047297297,0.155405405,0.013513514,0.013513514,0.02027027,0.040540541,0.047297297,0.027027027,0.060810811,0.02027027,0.013513514,0.033783784,0.033783784,0.013513514,0.013513514,0.033783784,0.02027027,0.013513514,0.027027027,0.027027027,0.033783784,0.054054054,0.033783784,0.182432432,0.02027027
MARTINS WINTER AP 2016 BRAZ J OCEANOGR,0.018987342,0.012658228,0.012658228,0.012658228,0.012658228,0.025316456,0.025316456,0.03164557,0.012658228,0.012658228,0.012658228,0.012658228,0.044303797,0.018987342,0.018987342,0.03164557,0.012658228,0.101265823,0.012658228,0.012658228,0.012658228,0.012658228,0.487341772,0.018987342,0.012658228
MASI BP 2008 REV BRAS ZOOL,0.018072289,0.042168675,0.012048193,0.018072289,0.048192771,0.018072289,0.174698795,0.13253012,0.012048193,0.120481928,0.024096386,0.018072289,0.012048193,0.018072289,0.024096386,0.018072289,0.018072289,0.024096386,0.018072289,0.06626506,0.012048193,0.018072289,0.030120482,0.042168675,0.060240964
MASI BP 2009 BRAZ ARCH BIOL TECHNOL,0.01459854,0.01459854,0.02919708,0.01459854,0.02919708,0.01459854,0.189781022,0.04379562,0.01459854,0.233576642,0.065693431,0.02189781,0.03649635,0.01459854,0.01459854,0.01459854,0.02919708,0.01459854,0.01459854,0.04379562,0.02189781,0.04379562,0.01459854,0.02919708,0.02189781
MASI BP 2016 BRAZ J OCEANOGR,0.019607843,0.026143791,0.013071895,0.013071895,0.013071895,0.013071895,0.091503268,0.019607843,0.013071895,0.019607843,0.078431373,0.013071895,0.019607843,0.065359477,0.019607843,0.045751634,0.026143791,0.026143791,0.026143791,0.019607843,0.019607843,0.294117647,0.078431373,0.013071895,0.013071895
MASI BP 2016 COMMUNITY ECOL,0.01369863,0.01369863,0.01369863,0.034246575,0.01369863,0.020547945,0.150684932,0.075342466,0.020547945,0.020547945,0.047945205,0.020547945,0.034246575,0.034246575,0.01369863,0.01369863,0.020547945,0.01369863,0.020547945,0.047945205,0.034246575,0.150684932,0.123287671,0.020547945,0.02739726
MATHEUS Z 2019 PLOS ONE,0.068783069,0.031746032,0.010582011,0.015873016,0.031746032,0.010582011,0.137566138,0.015873016,0.010582011,0.015873016,0.063492063,0.137566138,0.015873016,0.010582011,0.037037037,0.042328042,0.031746032,0.010582011,0.084656085,0.026455026,0.015873016,0.021164021,0.058201058,0.079365079,0.015873016
MAYAL EM 2009 BRAZ ARCH BIOL TECHNOL,0.015267176,0.022900763,0.022900763,0.030534351,0.015267176,0.015267176,0.061068702,0.022900763,0.022900763,0.022900763,0.015267176,0.015267176,0.20610687,0.13740458,0.015267176,0.015267176,0.083969466,0.061068702,0.038167939,0.015267176,0.015267176,0.015267176,0.061068702,0.022900763,0.030534351
MAYAL EM 2009 INT GEOL REV,0.02238806,0.044776119,0.029850746,0.02238806,0.037313433,0.02238806,0.037313433,0.052238806,0.014925373,0.014925373,0.014925373,0.044776119,0.059701493,0.141791045,0.014925373,0.02238806,0.037313433,0.194029851,0.02238806,0.02238806,0.02238806,0.014925373,0.044776119,0.02238806,0.02238806
MAYER AMS 2007 COMP BIOCHEM PHYSIOL C-TOXICOL PHARMACOL,0.098360656,0.016393443,0.032786885,0.024590164,0.016393443,0.049180328,0.016393443,0.016393443,0.016393443,0.024590164,0.016393443,0.024590164,0.032786885,0.024590164,0.024590164,0.032786885,0.016393443,0.016393443,0.016393443,0.040983607,0.286885246,0.032786885,0.040983607,0.040983607,0.040983607
MAZZEI EF 2017 MAR POLLUT BULL,0.125874126,0.013986014,0.034965035,0.034965035,0.041958042,0.020979021,0.027972028,0.020979021,0.013986014,0.020979021,0.076923077,0.013986014,0.013986014,0.027972028,0.013986014,0.055944056,0.146853147,0.027972028,0.027972028,0.076923077,0.013986014,0.013986014,0.013986014,0.076923077,0.041958042
MAZZEI EF 2019 MAR BIODIVERS,0.016806723,0.016806723,0.033613445,0.025210084,0.042016807,0.042016807,0.033613445,0.100840336,0.050420168,0.016806723,0.016806723,0.235294118,0.016806723,0.016806723,0.067226891,0.016806723,0.033613445,0.025210084,0.016806723,0.058823529,0.025210084,0.025210084,0.025210084,0.016806723,0.025210084
"MAZZEI EF, 2021, MAR BIOL",0.013245033,0.013245033,0.013245033,0.013245033,0.013245033,0.013245033,0.099337748,0.01986755,0.026490066,0.013245033,0.105960265,0.185430464,0.026490066,0.046357616,0.072847682,0.033112583,0.013245033,0.013245033,0.072847682,0.099337748,0.013245033,0.013245033,0.026490066,0.013245033,0.026490066
