"","decimallongitude","decimallatitude","DOI","Year","Paper_ID","Rhodolith.beds","Chemical.ecology","Reproduction","Holobiont","Deep.reefs","Climate.change","Fisheries","Methods","Taxonomy...Systematics","Macroalgae...Herbivory","Habitat.structure","Oceanic.islands","Trophic.ecology...Nursery.habitats","Geomorphology...Paleontology","Oceanography...Productivity","Demography","Anthozoan.biology","Hydrodynamics","Fish.interactions","Invasive.species","Biogeography...Phylogeography","Tourism...Pollution","Distribution.limits","Cytogenetics","Conservation...Management","pts_mpas","data","PAPER_ID","Institution.corresponnding","Region"
"http://dx.doi.org/10.1007/s10811-018-1556-5.extracted_coords",-34.947,-8.312,"http://dx.doi.org/10.1007/s10811-018-1556-5",2019,"VASCONCELOS JB 2019 J APPL PHYCOL",0.033819629,0.180371353,0.016578249,0.025198939,0.025198939,0.163129973,0.016578249,0.025198939,0.025198939,0.085543767,0.025198939,0.025198939,0.016578249,0.025198939,0.051061008,0.016578249,0.016578249,0.033819629,0.016578249,0.016578249,0.025198939,0.016578249,0.025198939,0.025198939,0.042440318,NA,"function","VASCONCELOS JB 2019 J APPL PHYCOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10811-018-1639-3.extracted_coords.1",-34.841,-7.548,"http://dx.doi.org/10.1007/s10811-018-1639-3",2019,"PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL",0.014679977,0.022313564,0.014679977,0.022313564,0.014679977,0.014679977,0.014679977,0.014679977,0.014679977,0.159718144,0.060481503,0.014679977,0.022313564,0.014679977,0.022313564,0.029947152,0.022313564,0.083382267,0.014679977,0.029947152,0.014679977,0.205519671,0.022313564,0.03758074,0.022313564,"RESERVA EXTRATIVISTA ACA˙-GOIANA","function","PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10811-018-1639-3.extracted_coords.2",-35.171,-8.916,"http://dx.doi.org/10.1007/s10811-018-1639-3",2019,"PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL",0.014679977,0.022313564,0.014679977,0.022313564,0.014679977,0.014679977,0.014679977,0.014679977,0.014679977,0.159718144,0.060481503,0.014679977,0.022313564,0.014679977,0.022313564,0.029947152,0.022313564,0.083382267,0.014679977,0.029947152,0.014679977,0.205519671,0.022313564,0.03758074,0.022313564,NA,"function","PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10811-018-1639-3.extracted_coords.3",-34.879,-8.088,"http://dx.doi.org/10.1007/s10811-018-1639-3",2019,"PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL",0.014679977,0.022313564,0.014679977,0.022313564,0.014679977,0.014679977,0.014679977,0.014679977,0.014679977,0.159718144,0.060481503,0.014679977,0.022313564,0.014679977,0.022313564,0.029947152,0.022313564,0.083382267,0.014679977,0.029947152,0.014679977,0.205519671,0.022313564,0.03758074,0.022313564,NA,"function","PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10811-018-1639-3.extracted_coords.4",-35.138,-8.905,"http://dx.doi.org/10.1007/s10811-018-1639-3",2019,"PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL",0.014679977,0.022313564,0.014679977,0.022313564,0.014679977,0.014679977,0.014679977,0.014679977,0.014679977,0.159718144,0.060481503,0.014679977,0.022313564,0.014679977,0.022313564,0.029947152,0.022313564,0.083382267,0.014679977,0.029947152,0.014679977,0.205519671,0.022313564,0.03758074,0.022313564,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s10811-018-1678-9.extracted_coords.1",-40.623,-20.834,"http://dx.doi.org/10.1007/s10811-018-1678-9",2019,"BRUNELLI B 2019 J APPL PHYCOL",0.146558704,0.020242915,0.041295547,0.020242915,0.020242915,0.020242915,0.030769231,0.072874494,0.104453441,0.062348178,0.030769231,0.020242915,0.030769231,0.030769231,0.020242915,0.030769231,0.020242915,0.020242915,0.020242915,0.020242915,0.093927126,0.030769231,0.020242915,0.020242915,0.030769231,NA,"function","BRUNELLI B 2019 J APPL PHYCOL","JARDIM BOT SAO PAULO","Southeastern"
"http://dx.doi.org/10.1007/s10811-018-1678-9.extracted_coords.2",-34.799,-7.299,"http://dx.doi.org/10.1007/s10811-018-1678-9",2019,"BRUNELLI B 2019 J APPL PHYCOL",0.146558704,0.020242915,0.041295547,0.020242915,0.020242915,0.020242915,0.030769231,0.072874494,0.104453441,0.062348178,0.030769231,0.020242915,0.030769231,0.030769231,0.020242915,0.030769231,0.020242915,0.020242915,0.020242915,0.020242915,0.093927126,0.030769231,0.020242915,0.020242915,0.030769231,NA,"function","BRUNELLI B 2019 J APPL PHYCOL","JARDIM BOT SAO PAULO","Southeastern"
"http://dx.doi.org/10.1007/s10811-018-1678-9.extracted_coords.3",-40.6,-20.806,"http://dx.doi.org/10.1007/s10811-018-1678-9",2019,"BRUNELLI B 2019 J APPL PHYCOL",0.146558704,0.020242915,0.041295547,0.020242915,0.020242915,0.020242915,0.030769231,0.072874494,0.104453441,0.062348178,0.030769231,0.020242915,0.030769231,0.030769231,0.020242915,0.030769231,0.020242915,0.020242915,0.020242915,0.020242915,0.093927126,0.030769231,0.020242915,0.020242915,0.030769231,"¡REA DE PROTE«√O AMBIENTAL MUNICIPAL TARTARUGAS","function","BRUNELLI B 2019 J APPL PHYCOL","JARDIM BOT SAO PAULO","Southeastern"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.2",-53.108,-33.547,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.3",-53.087,-33.53,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.4",-53.05,-33.502,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.5",-53.098,-33.54,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.6",-53.066,-33.515,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.7",-51.482,-31.73,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1177/0959683618824739.extracted_coords.8",-53.007,-33.468,"http://dx.doi.org/10.1177/0959683618824739",2019,"DE SOUZA TAMEGA FT 2019 HOLOCENE",0.131186643,0.038163387,0.014907573,0.022659511,0.030411449,0.022659511,0.014907573,0.014907573,0.030411449,0.014907573,0.014907573,0.022659511,0.022659511,0.216457961,0.014907573,0.061419201,0.030411449,0.053667263,0.014907573,0.030411449,0.014907573,0.038163387,0.053667263,0.014907573,0.022659511,NA,"function","DE SOUZA TAMEGA FT 2019 HOLOCENE","UNIV FED RIO GRANDE FURG","South"
"http://dx.doi.org/10.1007/s10530-018-1903-0.extracted_coords",-45.139,-23.803,"http://dx.doi.org/10.1007/s10530-018-1903-0",2019,"SILVA R 2019 BIOL INVASIONS",0.013919414,0.013919414,0.009157509,0.013919414,0.018681319,0.032967033,0.018681319,0.018681319,0.018681319,0.142490842,0.109157509,0.018681319,0.061538462,0.018681319,0.028205128,0.032967033,0.032967033,0.032967033,0.009157509,0.128205128,0.013919414,0.047252747,0.018681319,0.018681319,0.009157509,"PARQUE ESTADUAL  DE ILHABELA","function","SILVA R 2019 BIOL INVASIONS","UNIV SAO PAULO","Southeastern"
"http://dx.doi.org/10.1017/RDC.2018.145.extracted_coords.1",-38.517,-12.867,"http://dx.doi.org/10.1017/RDC.2018.145",2019,"OLIVEIRA MI 2019 RADIOCARBON",0.043184885,0.034412955,0.016869096,0.034412955,0.078272605,0.043184885,0.016869096,0.016869096,0.025641026,0.016869096,0.025641026,0.025641026,0.016869096,0.087044534,0.060728745,0.095816464,0.034412955,0.104588394,0.016869096,0.016869096,0.016869096,0.034412955,0.016869096,0.060728745,0.025641026,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS","function","OLIVEIRA MI 2019 RADIOCARBON","UNIV FED FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1017/RDC.2018.145.extracted_coords.2",-38.633,-17.95,"http://dx.doi.org/10.1017/RDC.2018.145",2019,"OLIVEIRA MI 2019 RADIOCARBON",0.043184885,0.034412955,0.016869096,0.034412955,0.078272605,0.043184885,0.016869096,0.016869096,0.025641026,0.016869096,0.025641026,0.025641026,0.016869096,0.087044534,0.060728745,0.095816464,0.034412955,0.104588394,0.016869096,0.016869096,0.016869096,0.034412955,0.016869096,0.060728745,0.025641026,"PARQUE NACIONAL MARINHO DOS ABROLHOS","function","OLIVEIRA MI 2019 RADIOCARBON","UNIV FED FLUMINENSE","Southeastern"
"http://dx.doi.org/10.3391/bir.2019.8.1.07.extracted_coords.1",-42.014,-22.973,"http://dx.doi.org/10.3391/bir.2019.8.1.07",2019,"SKINNER LF 2019 BIOINVASIONS REC",0.01344809,0.01344809,0.01344809,0.027434104,0.08337816,0.01344809,0.020441097,0.020441097,0.020441097,0.020441097,0.097364174,0.01344809,0.01344809,0.034427111,0.01344809,0.062399139,0.027434104,0.097364174,0.020441097,0.15330823,0.020441097,0.027434104,0.111350188,0.01344809,0.034427111,"RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO","function","SKINNER LF 2019 BIOINVASIONS REC","UNIV ESTADO RIO DE JANEIRO UERJ","Southeastern"
"http://dx.doi.org/10.1017/S0025315418000176.extracted_coords",-34.968,-8.396,"http://dx.doi.org/10.1017/S0025315418000176",2019,"CORDEIRO IA 2019 J MAR BIOL ASSOC U K",0.012171373,0.012171373,0.050146056,0.012171373,0.018500487,0.031158715,0.018500487,0.031158715,0.012171373,0.012171373,0.031158715,0.012171373,0.012171373,0.012171373,0.417234664,0.031158715,0.018500487,0.075462512,0.012171373,0.018500487,0.012171373,0.043816943,0.018500487,0.018500487,0.012171373,NA,"function","CORDEIRO IA 2019 J MAR BIOL ASSOC U K","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1007/s12526-017-0827-8.extracted_coords.1",-32.467,-3.871,"http://dx.doi.org/10.1007/s12526-017-0827-8",2019,"MAZZEI EF 2019 MAR BIODIVERS",0.015762926,0.015762926,0.015762926,0.015762926,0.015762926,0.04035309,0.015762926,0.056746532,0.048549811,0.015762926,0.032156368,0.196090794,0.023959647,0.032156368,0.023959647,0.032156368,0.015762926,0.015762926,0.171500631,0.048549811,0.056746532,0.023959647,0.015762926,0.023959647,0.015762926,"PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA","function","MAZZEI EF 2019 MAR BIODIVERS","UNIV FED ESPIRITO SANTO","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0827-8.extracted_coords.2",-33.818,-3.854,"http://dx.doi.org/10.1007/s12526-017-0827-8",2019,"MAZZEI EF 2019 MAR BIODIVERS",0.015762926,0.015762926,0.015762926,0.015762926,0.015762926,0.04035309,0.015762926,0.056746532,0.048549811,0.015762926,0.032156368,0.196090794,0.023959647,0.032156368,0.023959647,0.032156368,0.015762926,0.015762926,0.171500631,0.048549811,0.056746532,0.023959647,0.015762926,0.023959647,0.015762926,"RESERVA BIOL”GICA ATOL DAS ROCAS","function","MAZZEI EF 2019 MAR BIODIVERS","UNIV FED ESPIRITO SANTO","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0827-8.extracted_coords.3",-34.804,-20.581,"http://dx.doi.org/10.1007/s12526-017-0827-8",2019,"MAZZEI EF 2019 MAR BIODIVERS",0.015762926,0.015762926,0.015762926,0.015762926,0.015762926,0.04035309,0.015762926,0.056746532,0.048549811,0.015762926,0.032156368,0.196090794,0.023959647,0.032156368,0.023959647,0.032156368,0.015762926,0.015762926,0.171500631,0.048549811,0.056746532,0.023959647,0.015762926,0.023959647,0.015762926,NA,"function","MAZZEI EF 2019 MAR BIODIVERS","UNIV FED ESPIRITO SANTO","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0827-8.extracted_coords.4",-44.25,-0.867,"http://dx.doi.org/10.1007/s12526-017-0827-8",2019,"MAZZEI EF 2019 MAR BIODIVERS",0.015762926,0.015762926,0.015762926,0.015762926,0.015762926,0.04035309,0.015762926,0.056746532,0.048549811,0.015762926,0.032156368,0.196090794,0.023959647,0.032156368,0.023959647,0.032156368,0.015762926,0.015762926,0.171500631,0.048549811,0.056746532,0.023959647,0.015762926,0.023959647,0.015762926,"PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUÌS","function","MAZZEI EF 2019 MAR BIODIVERS","UNIV FED ESPIRITO SANTO","Southeastern"
"http://dx.doi.org/10.1590/0001-3765201920190637.extracted_coords",-34.748,-7.085,"http://dx.doi.org/10.1590/0001-3765201920190637",2019,"DE BRITO CCP 2019 AN ACAD BRAS CIENC",0.021853147,0.033216783,0.04458042,0.04458042,0.021853147,0.021853147,0.04458042,0.021853147,0.158216783,0.033216783,0.033216783,0.021853147,0.021853147,0.021853147,0.021853147,0.021853147,0.04458042,0.04458042,0.101398601,0.033216783,0.033216783,0.021853147,0.033216783,0.055944056,0.021853147,NA,"function","DE BRITO CCP 2019 AN ACAD BRAS CIENC","UNIV FED PARAIBA","Northeastern"
"http://dx.doi.org/10.1590/1982-0224-20180131.extracted_coords",-32.417,-3.9,"http://dx.doi.org/10.1590/1982-0224-20180131",2019,"FREITAS RHA 2019 NEOTROP ICHTHYOL",0.019230769,0.019230769,0.052125506,0.019230769,0.012651822,0.012651822,0.025809717,0.025809717,0.032388664,0.019230769,0.012651822,0.052125506,0.157388664,0.012651822,0.045546559,0.078441296,0.012651822,0.025809717,0.183704453,0.012651822,0.012651822,0.045546559,0.038967611,0.019230769,0.032388664,"PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA","function","FREITAS RHA 2019 NEOTROP ICHTHYOL","UNIV FED SANTA CATARINA UFSC","South"
"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620.extracted_coords.1",-41,-21.483,"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620",2019,"LIMA JS 2019 BIOTA NEOTROP",0.02687039,0.01317176,0.01317176,0.01317176,0.02687039,0.020021075,0.314541623,0.061116965,0.02687039,0.01317176,0.061116965,0.020021075,0.01317176,0.020021075,0.04056902,0.01317176,0.020021075,0.01317176,0.01317176,0.095363541,0.020021075,0.033719705,0.01317176,0.02687039,0.05426765,NA,"function","LIMA JS 2019 BIOTA NEOTROP","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620.extracted_coords.2",-40.95,-21.3,"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620",2019,"LIMA JS 2019 BIOTA NEOTROP",0.02687039,0.01317176,0.01317176,0.01317176,0.02687039,0.020021075,0.314541623,0.061116965,0.02687039,0.01317176,0.061116965,0.020021075,0.01317176,0.020021075,0.04056902,0.01317176,0.020021075,0.01317176,0.01317176,0.095363541,0.020021075,0.033719705,0.01317176,0.02687039,0.05426765,NA,"function","LIMA JS 2019 BIOTA NEOTROP","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620.extracted_coords.3",-41.783,-22.367,"http://dx.doi.org/10.1590/1676-0611-BN-2018-0620",2019,"LIMA JS 2019 BIOTA NEOTROP",0.02687039,0.01317176,0.01317176,0.01317176,0.02687039,0.020021075,0.314541623,0.061116965,0.02687039,0.01317176,0.061116965,0.020021075,0.01317176,0.020021075,0.04056902,0.01317176,0.020021075,0.01317176,0.01317176,0.095363541,0.020021075,0.033719705,0.01317176,0.02687039,0.05426765,NA,"function","LIMA JS 2019 BIOTA NEOTROP","UNIV ESTADUAL NORTE FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1590/1982-0224-20170168.extracted_coords",-45.405,-23.814,"http://dx.doi.org/10.1590/1982-0224-20170168",2019,"SILIPRANDI CC 2019 NEOTROP ICHTHYOL",0.017715618,0.011655012,0.023776224,0.023776224,0.011655012,0.011655012,0.144988345,0.02983683,0.078321678,0.035897436,0.138927739,0.011655012,0.078321678,0.017715618,0.023776224,0.023776224,0.054079254,0.09044289,0.017715618,0.017715618,0.017715618,0.011655012,0.011655012,0.023776224,0.041958042,NA,"function","SILIPRANDI CC 2019 NEOTROP ICHTHYOL",NA,"Foreign"
"http://dx.doi.org/10.1007/s12526-017-0702-7.extracted_coords.1",-38.794,-3.531,"http://dx.doi.org/10.1007/s12526-017-0702-7",2018,"SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS",0.033264033,0.01975052,0.046777547,0.012993763,0.01975052,0.01975052,0.012993763,0.01975052,0.033264033,0.046777547,0.01975052,0.012993763,0.012993763,0.01975052,0.01975052,0.026507277,0.01975052,0.100831601,0.012993763,0.235966736,0.046777547,0.046777547,0.087318087,0.012993763,0.04002079,NA,"function","SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS","INST ESTUDOS MAR ALMIRANTE PAULO MOREIRA IEAPM","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0702-7.extracted_coords.2",-38.482,-3.7,"http://dx.doi.org/10.1007/s12526-017-0702-7",2018,"SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS",0.033264033,0.01975052,0.046777547,0.012993763,0.01975052,0.01975052,0.012993763,0.01975052,0.033264033,0.046777547,0.01975052,0.012993763,0.012993763,0.01975052,0.01975052,0.026507277,0.01975052,0.100831601,0.012993763,0.235966736,0.046777547,0.046777547,0.087318087,0.012993763,0.04002079,NA,"function","SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS","INST ESTUDOS MAR ALMIRANTE PAULO MOREIRA IEAPM","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0702-7.extracted_coords.3",-35.107,-6.007,"http://dx.doi.org/10.1007/s12526-017-0702-7",2018,"SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS",0.033264033,0.01975052,0.046777547,0.012993763,0.01975052,0.01975052,0.012993763,0.01975052,0.033264033,0.046777547,0.01975052,0.012993763,0.012993763,0.01975052,0.01975052,0.026507277,0.01975052,0.100831601,0.012993763,0.235966736,0.046777547,0.046777547,0.087318087,0.012993763,0.04002079,NA,"function","SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS","INST ESTUDOS MAR ALMIRANTE PAULO MOREIRA IEAPM","Southeastern"
"http://dx.doi.org/10.1007/s12526-017-0702-7.extracted_coords.4",-42.014,-22.972,"http://dx.doi.org/10.1007/s12526-017-0702-7",2018,"SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS",0.033264033,0.01975052,0.046777547,0.012993763,0.01975052,0.01975052,0.012993763,0.01975052,0.033264033,0.046777547,0.01975052,0.012993763,0.012993763,0.01975052,0.01975052,0.026507277,0.01975052,0.100831601,0.012993763,0.235966736,0.046777547,0.046777547,0.087318087,0.012993763,0.04002079,"RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO","function","SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS","INST ESTUDOS MAR ALMIRANTE PAULO MOREIRA IEAPM","Southeastern"
"http://dx.doi.org/10.1111/jfb.13791.extracted_coords",-48.364,-25.736,"http://dx.doi.org/10.1111/jfb.13791",2018,"SOETH M 2018 J FISH BIOL",0.033216783,0.021853147,0.021853147,0.021853147,0.033216783,0.033216783,0.033216783,0.033216783,0.04458042,0.021853147,0.021853147,0.067307692,0.033216783,0.021853147,0.055944056,0.021853147,0.021853147,0.021853147,0.021853147,0.101398601,0.078671329,0.055944056,0.033216783,0.078671329,0.04458042,"PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS","function","SOETH M 2018 J FISH BIOL","UNIV FED PARANA","South"
"http://dx.doi.org/10.1007/s10641-018-0790-7.extracted_coords",-34.937,-6.773,"http://dx.doi.org/10.1007/s10641-018-0790-7",2018,"DA SILVA RS 2018 ENVIRON BIOL FISHES",0.01782364,0.011726079,0.030018762,0.011726079,0.01782364,0.023921201,0.011726079,0.01782364,0.01782364,0.054409006,0.103189493,0.011726079,0.212945591,0.011726079,0.127579737,0.01782364,0.01782364,0.054409006,0.01782364,0.011726079,0.030018762,0.036116323,0.011726079,0.023921201,0.01782364,"¡REA DE RELEVANTE INTERESSE ECOL”GICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE","function","DA SILVA RS 2018 ENVIRON BIOL FISHES",NA,"Foreign"
"http://dx.doi.org/10.1371/journal.pone.0203072.extracted_coords.1",-35.086,-8.759,"http://dx.doi.org/10.1371/journal.pone.0203072",2018,"CIPRESSO PEREIRA PH 2018 PLOS ONE",0.012599469,0.008289125,0.008289125,0.008289125,0.197944297,0.081564987,0.038461538,0.012599469,0.008289125,0.038461538,0.12035809,0.012599469,0.064323607,0.008289125,0.008289125,0.034151194,0.008289125,0.012599469,0.034151194,0.025530504,0.012599469,0.034151194,0.008289125,0.025530504,0.060013263,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","CIPRESSO PEREIRA PH 2018 PLOS ONE","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0203072.extracted_coords.2",-35.081,-8.742,"http://dx.doi.org/10.1371/journal.pone.0203072",2018,"CIPRESSO PEREIRA PH 2018 PLOS ONE",0.012599469,0.008289125,0.008289125,0.008289125,0.197944297,0.081564987,0.038461538,0.012599469,0.008289125,0.038461538,0.12035809,0.012599469,0.064323607,0.008289125,0.008289125,0.034151194,0.008289125,0.012599469,0.034151194,0.025530504,0.012599469,0.034151194,0.008289125,0.025530504,0.060013263,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","CIPRESSO PEREIRA PH 2018 PLOS ONE","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0203072.extracted_coords.3",-35.045,-8.827,"http://dx.doi.org/10.1371/journal.pone.0203072",2018,"CIPRESSO PEREIRA PH 2018 PLOS ONE",0.012599469,0.008289125,0.008289125,0.008289125,0.197944297,0.081564987,0.038461538,0.012599469,0.008289125,0.038461538,0.12035809,0.012599469,0.064323607,0.008289125,0.008289125,0.034151194,0.008289125,0.012599469,0.034151194,0.025530504,0.012599469,0.034151194,0.008289125,0.025530504,0.060013263,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","CIPRESSO PEREIRA PH 2018 PLOS ONE","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1371/journal.pone.0203072.extracted_coords.4",-35.039,-8.82,"http://dx.doi.org/10.1371/journal.pone.0203072",2018,"CIPRESSO PEREIRA PH 2018 PLOS ONE",0.012599469,0.008289125,0.008289125,0.008289125,0.197944297,0.081564987,0.038461538,0.012599469,0.008289125,0.038461538,0.12035809,0.012599469,0.064323607,0.008289125,0.008289125,0.034151194,0.008289125,0.012599469,0.034151194,0.025530504,0.012599469,0.034151194,0.008289125,0.025530504,0.060013263,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","CIPRESSO PEREIRA PH 2018 PLOS ONE","UNIV FED PERNAMBUCO UFPE","Northeastern"
